"D70.10","Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase unter 4 Tage"
"E23.0","Hypopituitarismus"
"E66.84","Sonstige Adipositas: Adipositas bei Kindern und Jugendlichen von 3 Jahren bis unter 18 Jahren"
"E66.85","Sonstige Adipositas: Extreme Adipositas bei Kindern und Jugendlichen von 3 Jahren bis unter 18 Jahren"
"F43.8","Sonstige Reaktionen auf schwere Belastung"
"F50.9","Essstörung, nicht näher bezeichnet"
"G43.9","Migräne, nicht näher bezeichnet"
"G71.0","Muskeldystrophie"
"H57.0","Pupillenfunktionsstörungen"
"I31.3","Perikarderguss (nichtentzündlich)"
"J91","Pleuraerguss bei anderenorts klassifizierten Krankheiten"
"K76.0","Fettleber [fettige Degeneration], anderenorts nicht klassifiziert"
"L01.1","Sekundäre Impetiginisation anderer Dermatosen"
"M21.06","Valgusdeformität, anderenorts nicht klassifiziert: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"M22.4","Chondromalacia patellae"
"M41.45","Neuromyopathische Skoliose: Thorakolumbalbereich"
"M54.5","Kreuzschmerz"
"M54.90","Rückenschmerzen, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule"
"M79.70","Fibromyalgie: Mehrere Lokalisationen"
"N12","Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet"
"N91.1","Sekundäre Amenorrhoe"
"O34.30","Betreuung der Mutter bei vaginalsonographisch dokumentierter Zervixlänge unter 10 mm oder Trichterbildung"
"Q02","Mikrozephalie"
"Q66.6","Sonstige angeborene Valgusdeformitäten der Füße"
"R06.5","Mundatmung"
"R07.2","Präkordiale Schmerzen"
"R10.0","Akutes Abdomen"
"R13.0","Dysphagie mit Beaufsichtigungspflicht während der Nahrungsaufnahme"
"R21","Hautausschlag und sonstige unspezifische Hauteruptionen"
"R41.8","Sonstige und nicht näher bezeichnete Symptome, die das Erkennungsvermögen und das Bewusstsein betreffen"
"R47.1","Dysarthrie und Anarthrie"
"R94.2","Abnorme Ergebnisse von Lungenfunktionsprüfungen"
"R94.3","Abnorme Ergebnisse von kardiovaskulären Funktionsprüfungen"
"S01.9","Offene Wunde des Kopfes, Teil nicht näher bezeichnet"
"S02.5","Zahnfraktur"
"S41.1","Offene Wunde des Oberarmes"
"S61.84","Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Handgelenkes und der Hand"
"S61.85","Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation des Handgelenkes und der Hand"
"S63.4","Traumatische Ruptur von Bändern der Finger im Metakarpophalangeal- und Interphalangealgelenk"
"S65.5","Verletzung eines oder mehrerer Blutgefäße sonstiger Finger"
"S70.1","Prellung des Oberschenkels"
"S83.6","Verstauchung und Zerrung sonstiger und nicht näher bezeichneter Teile des Knies"
"S90.0","Prellung der Knöchelregion"
"T51.9","Toxische Wirkung: Alkohol, nicht näher bezeichnet"
"U69.12","Temporäre Blutgerinnungsstörung"
"U81.20","Escherichia coli mit Multiresistenz 3MRGN"
"X84.9","Absichtliche Selbstbeschädigung"
"Y84.9","Zwischenfälle durch medizinische Maßnahmen, nicht näher bezeichnet"
"Z04.3","Untersuchung und Beobachtung nach anderem Unfall"
"Z45.1","Anpassung und Handhabung einer Infusionspumpe"
"Z87.1","Krankheiten des Verdauungssystems in der Eigenanamnese"
"Z87.8","Sonstige näher bezeichnete Krankheiten oder Zustände in der Eigenanamnese"
"Z88.1","Allergie gegenüber anderen Antibiotika in der Eigenanamnese"
"Z92.3","Bestrahlung in der Eigenanamnese"
"Z96.0","Vorhandensein von urogenitalen Implantaten"
"Z97.8","Vorhandensein sonstiger und nicht näher bezeichneter medizinischer Geräte oder Hilfsmittel"
"---","Rest (1.448 Zeilen)"
"K51.8","Sonstige Colitis ulcerosa"
"S43.01","Luxation des Humerus nach vorne"
"S82.18","Fraktur des proximalen Endes der Tibia: Sonstige"
"F45.0","Somatisierungsstörung"
"F44.5","Dissoziative Krampfanfälle"
"J93.1","Sonstiger Spontanpneumothorax"
"J32.4","Chronische Pansinusitis"
"K56.4","Sonstige Obturation des Darmes"
"M21.61","Erworbener Knick-Plattfuß [Pes planovalgus]"
"A60.0","Infektion der Genitalorgane und des Urogenitaltraktes durch Herpesviren"
"G35.10","Multiple Sklerose mit vorherrschend schubförmigem Verlauf: Ohne Angabe einer akuten Exazerbation oder Progression"
"I49.8","Sonstige näher bezeichnete kardiale Arrhythmien"
"K29.3","Chronische Oberflächengastritis"
"K80.10","Gallenblasenstein mit sonstiger Cholezystitis: Ohne Angabe einer Gallenwegsobstruktion"
"F45.40","Anhaltende somatoforme Schmerzstörung"
"H66.1","Chronische mesotympanale eitrige Otitis media"
"I45.6","Präexzitations-Syndrom"
"K40.90","Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän: Nicht als Rezidivhernie bezeichnet"
"K51.9","Colitis ulcerosa, nicht näher bezeichnet"
"M54.4","Lumboischialgie"
"D27","Gutartige Neubildung des Ovars"
"E10.61","Diabetes mellitus, Typ 1: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"
"I10.01","Benigne essentielle Hypertonie: Mit Angabe einer hypertensiven Krise"
"L02.3","Hautabszess, Furunkel und Karbunkel am Gesäß"
"L50.0","Allergische Urtikaria"
"L60.0","Unguis incarnatus"
"M21.05","Valgusdeformität, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"N44.1","Hydatidentorsion"
"T78.3","Angioneurotisches Ödem"
"T81.4","Infektion nach einem Eingriff, anderenorts nicht klassifiziert"
"B27.9","Infektiöse Mononukleose, nicht näher bezeichnet"
"C49.0","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Kopfes, des Gesichtes und des Halses"
"D80.1","Nichtfamiliäre Hypogammaglobulinämie"
"E84.80","Zystische Fibrose mit Lungen- und Darm-Manifestation"
"E84.87","Zystische Fibrose mit sonstigen multiplen Manifestationen"
"F16.0","Psychische und Verhaltensstörungen durch Halluzinogene: Akute Intoxikation [akuter Rausch]"
"F19.1","Psychische und Verhaltensstörungen durch multiplen Substanzgebrauch und Konsum anderer psychotroper Substanzen: Schädlicher Gebrauch"
"F50.1","Atypische Anorexia nervosa"
"G12.1","Sonstige vererbte spinale Muskelatrophie"
"G43.8","Sonstige Migräne"
"K85.90","Akute Pankreatitis, nicht näher bezeichnet: Ohne Angabe einer Organkomplikation"
"N83.1","Zyste des Corpus luteum"
"Q27.3","Arteriovenöse Fehlbildung der peripheren Gefäße"
"R04.2","Hämoptoe"
"S42.01","Fraktur der Klavikula: Mediales Drittel"
"S52.4","Fraktur des Ulna- und Radiusschaftes, kombiniert"
"S82.5","Fraktur des Innenknöchels"
"T24.20","Verbrennung Grad 2a der Hüfte und des Beines, ausgenommen Knöchelregion und Fuß"
"---","Rest (837 Zeilen)"
"R33","Harnverhaltung"
"D63.8","Anämie bei sonstigen chronischen, anderenorts klassifizierten Krankheiten"
"S81.85","Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation des Unterschenkels"
"J30.1","Allergische Rhinopathie durch Pollen"
"K29.8","Duodenitis"
"Z04.2","Untersuchung und Beobachtung nach Arbeitsunfall"
"Z13.6","Spezielle Verfahren zur Untersuchung auf kardiovaskuläre Krankheiten"
"D68.5","Primäre Thrombophilie"
"E53.8","Mangel an sonstigen näher bezeichneten Vitaminen des Vitamin-B-Komplexes"
"F17.2","Psychische und Verhaltensstörungen durch Tabak: Abhängigkeitssyndrom"
"I45.1","Sonstiger und nicht näher bezeichneter Rechtsschenkelblock"
"K07.3","Zahnstellungsanomalien"
"R80","Isolierte Proteinurie"
"T78.4","Allergie, nicht näher bezeichnet"
"Z01.7","Laboruntersuchung"
"Z03.6","Beobachtung bei Verdacht auf toxische Wirkung von aufgenommenen Substanzen"
"Z74.3","Probleme mit Bezug auf: Notwendigkeit der ständigen Beaufsichtigung"
"I99","Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems"
"D68.8","Sonstige näher bezeichnete Koagulopathien"
"H52.0","Hypermetropie"
"H53.8","Sonstige Sehstörungen"
"I95.2","Hypotonie durch Arzneimittel"
"M54.99","Rückenschmerzen, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"N13.3","Sonstige und nicht näher bezeichnete Hydronephrose"
"Q74.1","Angeborene Fehlbildung des Knies"
"R14","Flatulenz und verwandte Zustände"
"R41.0","Orientierungsstörung, nicht näher bezeichnet"
"R63.0","Anorexie"
"R73.0","Abnormer Glukosetoleranztest"
"Z47.8","Sonstige näher bezeichnete orthopädische Nachbehandlung"
"Z86.6","Krankheiten des Nervensystems oder der Sinnesorgane in der Eigenanamnese"
"Z87.0","Krankheiten des Atmungssystems in der Eigenanamnese"
"Z90.4","Verlust anderer Teile des Verdauungstraktes"
"Z94.80","Zustand nach hämatopoetischer Stammzelltransplantation ohne gegenwärtige Immunsuppression"
"Z95.88","Vorhandensein von sonstigen kardialen oder vaskulären Implantaten oder Transplantaten"
"F41.9","Angststörung, nicht näher bezeichnet"
"S50.0","Prellung des Ellenbogens"
"D68.4","Erworbener Mangel an Gerinnungsfaktoren"
"E13.90","Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Nicht als entgleist bezeichnet"
"E66.95","Adipositas, nicht näher bezeichnet: Extreme Adipositas bei Kindern und Jugendlichen von 3 Jahren bis unter 18 Jahren"
"E80.4","Gilbert-Meulengracht-Syndrom"
"E83.58","Sonstige Störungen des Kalziumstoffwechsels"
"F50.8","Sonstige Essstörungen"
"F89","Nicht näher bezeichnete Entwicklungsstörung"
"G97.1","Sonstige Reaktion auf Spinal- und Lumbalpunktion"
"H53.1","Subjektive Sehstörungen"
"H53.9","Sehstörung, nicht näher bezeichnet"
"K90.4","Malabsorption durch Intoleranz, anderenorts nicht klassifiziert"
"L03.02","Phlegmone an Zehen"
"L27.0","Generalisierte Hauteruption durch Drogen oder Arzneimittel"
"M62.40","Muskelkontraktur: Mehrere Lokalisationen"
"M62.50","Muskelschwund und -atrophie, anderenorts nicht klassifiziert: Mehrere Lokalisationen"
"O60.1","Vorzeitige spontane Wehen mit vorzeitiger Entbindung"
"Q85.0","Neurofibromatose (nicht bösartig)"
"R52.2","Sonstiger chronischer Schmerz"
"S22.04","Fraktur eines Brustwirbels: T7 und T8"
"S51.85","Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation des Unterarmes"
"S51.9","Offene Wunde des Unterarmes, Teil nicht näher bezeichnet"
"S80.81","Sonstige oberflächliche Verletzungen des Unterschenkels: Schürfwunde"
"T78.1","Sonstige Nahrungsmittelunverträglichkeit, anderenorts nicht klassifiziert"
"U51.01","Keine oder leichte kognitive Funktionseinschränkung: Kognitiver FIM: 30-35 Punkte"
"Z46.8","Versorgen mit und Anpassen von sonstigen näher bezeichneten medizinischen Geräten oder Hilfsmitteln"
"Z61","Kontaktanlässe mit Bezug auf Kindheitserlebnisse"
"Z72.0","Probleme mit Bezug auf: Konsum von Alkohol, Tabak, Arzneimitteln oder Drogen"
"Z74.8","Sonstige Probleme mit Bezug auf Pflegebedürftigkeit"
"S52.01","Fraktur des proximalen Endes der Ulna: Olekranon"
"F12.2","Psychische und Verhaltensstörungen durch Cannabinoide: Abhängigkeitssyndrom"
"J90","Pleuraerguss, anderenorts nicht klassifiziert"
"M25.06","Hämarthros: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"A49.8","Sonstige bakterielle Infektionen nicht näher bezeichneter Lokalisation"
"D68.23","Hereditärer Faktor-VII-Mangel"
"E11.90","Diabetes mellitus, Typ 2: Ohne Komplikationen: Nicht als entgleist bezeichnet"
"E45","Entwicklungsverzögerung durch Energie- und Eiweißmangelernährung"
"E46","Nicht näher bezeichnete Energie- und Eiweißmangelernährung"
"E78.0","Reine Hypercholesterinämie"
"E87.5","Hyperkaliämie"
"F32.0","Leichte depressive Episode"
"F33.1","Rezidivierende depressive Störung, gegenwärtig mittelgradige Episode"
"F51.0","Nichtorganische Insomnie"
"G82.69","Funktionale Höhe der Schädigung des Rückenmarkes: Nicht näher bezeichnet"
"H52.1","Myopie"
"H53.2","Diplopie"
"I15.10","Hypertonie als Folge von sonstigen Nierenkrankheiten: Ohne Angabe einer hypertensiven Krise"
"I95.9","Hypotonie, nicht näher bezeichnet"
"J02.9","Akute Pharyngitis, nicht näher bezeichnet"
"J30.3","Sonstige allergische Rhinopathie"
"J45.1","Nichtallergisches Asthma bronchiale"
"K07.6","Krankheiten des Kiefergelenkes"
"K31.88","Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums"
"L91.0","Hypertrophe Narbe"
"M24.56","Gelenkkontraktur: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"M24.57","Gelenkkontraktur: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"M54.2","Zervikalneuralgie"
"M65.96","Synovitis und Tenosynovitis, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"N28.88","Sonstige näher bezeichnete Krankheiten der Niere und des Ureters"
"N92.0","Zu starke oder zu häufige Menstruation bei regelmäßigem Menstruationszyklus"
"O26.81","Nierenkrankheit, mit der Schwangerschaft verbunden"
"O69.1","Komplikationen bei Wehen und Entbindung durch Nabelschnurumschlingung des Halses mit Kompression der Nabelschnur"
"O69.2","Komplikationen bei Wehen und Entbindung durch sonstige Nabelschnurverschlingung, mit Kompression"
"R18","Aszites"
"R20.8","Sonstige und nicht näher bezeichnete Sensibilitätsstörungen der Haut"
"R29.6","Sturzneigung, anderenorts nicht klassifiziert"
"R47.0","Dysphasie und Aphasie"
"R52.9","Schmerz, nicht näher bezeichnet"
"R65.1","Systemisches inflammatorisches Response-Syndrom [SIRS] infektiöser Genese mit Organkomplikationen"
"R73.9","Hyperglykämie, nicht näher bezeichnet"
"R82.5","Erhöhte Urinwerte für Drogen, Arzneimittel und biologisch aktive Substanzen"
"S00.35","Oberflächliche Verletzung der Nase: Prellung"
"S39.9","Nicht näher bezeichnete Verletzung des Abdomens, der Lumbosakralgegend und des Beckens"
"S70.0","Prellung der Hüfte"
"S90.3","Prellung sonstiger und nicht näher bezeichneter Teile des Fußes"
"S91.84","Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Fußes"
"T50.9","Vergiftung: Sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen"
"U50.30","Mittelschwere motorische Funktionseinschränkung: Barthel-Index: 40-55 Punkte"
"Z51.4","Vorbereitung auf eine nachfolgende Behandlung, anderenorts nicht klassifiziert"
"Z99.8","Langzeitige Abhängigkeit von sonstigen unterstützenden Apparaten, medizinischen Geräten oder Hilfsmitteln"
"---","Rest (1.515 Zeilen)"
"K59.00","Obstipation bei Kolontransitstörung"
"J10.1","Grippe mit sonstigen Manifestationen an den Atemwegen, saisonale Influenzaviren nachgewiesen"
"G40.6","Grand-Mal-Anfälle, nicht näher bezeichnet (mit oder ohne Petit-Mal)"
"H90.3","Beidseitiger Hörverlust durch Schallempfindungsstörung"
"K07.1","Anomalien des Kiefer-Schädelbasis-Verhältnisses"
"K61.0","Analabszess"
"L03.10","Phlegmone an der oberen Extremität"
"M21.75","Unterschiedliche Extremitätenlänge (erworben): Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"M79.18","Myalgie: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"M84.14","Nichtvereinigung der Frakturenden [Pseudarthrose]: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"O34.38","Betreuung der Mutter bei sonstiger Zervixinsuffizienz"
"O47.0","Frustrane Kontraktionen vor 37 vollendeten Schwangerschaftswochen"
"T39.1","Vergiftung: 4-Aminophenol-Derivate"
"T75.4","Schäden durch elektrischen Strom"
"D16.2","Gutartige Neubildung des Knochens und des Gelenkknorpels: Lange Knochen der unteren Extremität"
"D61.0","Angeborene aplastische Anämie"
"F44.88","Sonstige dissoziative Störungen [Konversionsstörungen]"
"F50.01","Anorexia nervosa, aktiver Typ"
"G35.11","Multiple Sklerose mit vorherrschend schubförmigem Verlauf: Mit Angabe einer akuten Exazerbation oder Progression"
"G93.2","Benigne intrakranielle Hypertension [Pseudotumor cerebri]"
"K29.0","Akute hämorrhagische Gastritis"
"K30","Funktionelle Dyspepsie"
"K35.2","Akute Appendizitis mit generalisierter Peritonitis"
"K42.9","Hernia umbilicalis ohne Einklemmung und ohne Gangrän"
"L30.8","Sonstige näher bezeichnete Dermatitis"
"L40.5","Psoriasis-Arthropathie"
"L50.8","Sonstige Urtikaria"
"M20.1","Hallux valgus (erworben)"
"N31.9","Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet"
"N80.3","Endometriose des Beckenperitoneums"
"S72.3","Fraktur des Femurschaftes"
"S82.0","Fraktur der Patella"
"S82.21","Fraktur des Tibiaschaftes: Mit Fraktur der Fibula (jeder Teil)"
"S82.28","Fraktur des Tibiaschaftes: Sonstige"
"T65.9","Toxische Wirkung einer nicht näher bezeichneten Substanz"
"T78.2","Anaphylaktischer Schock, nicht näher bezeichnet"
"---","Rest (847 Zeilen)"
"F32.8","Sonstige depressive Episoden"
"R74.8","Sonstige abnorme Serumenzymwerte"
"M25.56","Gelenkschmerz: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"R26.2","Gehbeschwerden, anderenorts nicht klassifiziert"
"E83.1","Störungen des Eisenstoffwechsels"
"J32.0","Chronische Sinusitis maxillaris"
"Q21.1","Vorhofseptumdefekt"
"T51.0","Toxische Wirkung: Äthanol"
"T81.8","Sonstige Komplikationen bei Eingriffen, anderenorts nicht klassifiziert"
"B95.0","Streptokokken, Gruppe A, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind"
"K74.0","Leberfibrose"
"O99.3","Psychische Krankheiten sowie Krankheiten des Nervensystems, die Schwangerschaft, Geburt und Wochenbett komplizieren"
"H54.0","Blindheit und hochgradige Sehbehinderung, binokular"
"D68.09","Willebrand-Jürgens-Syndrom, nicht näher bezeichnet"
"H02.8","Sonstige näher bezeichnete Affektionen des Augenlides"
"I12.00","Hypertensive Nierenkrankheit mit Niereninsuffizienz: Ohne Angabe einer hypertensiven Krise"
"J32.2","Chronische Sinusitis ethmoidalis"
"L29.9","Pruritus, nicht näher bezeichnet"
"N83.0","Follikelzyste des Ovars"
"Z29.28","Sonstige prophylaktische Chemotherapie"
"Z34","Überwachung einer normalen Schwangerschaft"
"Z87.3","Krankheiten des Muskel-Skelett-Systems und des Bindegewebes in der Eigenanamnese"
"M23.33","Sonstige Meniskusschädigungen: Sonstiger und nicht näher bezeichneter Teil des Innenmeniskus"
"O68.1","Komplikationen bei Wehen und Entbindung durch Mekonium im Fruchtwasser"
"B96.8","Sonstige näher bezeichnete Bakterien als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind"
"D68.22","Hereditärer Faktor-V-Mangel"
"D70.13","Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase 4 Tage bis unter 7 Tage"
"E28.2","Syndrom polyzystischer Ovarien"
"F33.8","Sonstige rezidivierende depressive Störungen"
"F45.9","Somatoforme Störung, nicht näher bezeichnet"
"F50.2","Bulimia nervosa"
"F81.9","Entwicklungsstörung schulischer Fertigkeiten, nicht näher bezeichnet"
"F90.1","Hyperkinetische Störung des Sozialverhaltens"
"F91.1","Störung des Sozialverhaltens bei fehlenden sozialen Bindungen"
"G04.9","Enzephalitis, Myelitis und Enzephalomyelitis, nicht näher bezeichnet"
"G40.08","Sonstige lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen"
"H52.2","Astigmatismus"
"H92.0","Otalgie"
"I49.3","Ventrikuläre Extrasystolie"
"J33.8","Sonstige Polypen der Nasennebenhöhlen"
"J47","Bronchiektasen"
"K12.0","Rezidivierende orale Aphthen"
